Tahun,Bulan,SektorEkonomi, PenyaluranKredit, NPL,percentNPL, Pandemic,pandemicTF,CreditChannelLog,Inflasi,EconGrowth,Unemployment,LogCreditChannel,valueNPL,valueChannel
2013,May,Transportasi pergudangan dan komunikasi,22745,506,0.02224664761,FALSE,0,4.356885941,-0.03,5.59,5.88,13.35688594,506,22745
2013,May,Perantara Keuangan,13476,219,0.01625111309,FALSE,0,4.129561002,-0.03,5.59,5.88,13.129561,219,13476
2013,May,Real Estate Usaha Persewaan,25569,749,0.02929328484,FALSE,0,4.407713743,-0.03,5.59,5.88,13.40771374,749,25569
2013,May,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,243,4,0.01646090535,FALSE,0,2.385606274,-0.03,5.59,5.88,11.38560627,4,243
2013,May,Jasa Pendidikan,1981,42,0.02120141343,FALSE,0,3.296884476,-0.03,5.59,5.88,12.29688448,42,1981
2013,May,Jasa Kesehatan dan Kegiatan Sosial,3826,76,0.01986408782,FALSE,0,3.582744966,-0.03,5.59,5.88,12.58274497,76,3826
2013,May,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,26854,940,0.03500409622,FALSE,0,4.429008985,-0.03,5.59,5.88,13.42900898,940,26854
2013,May,Jasa Perorangan yang Melayani Rumah Tangga,890,38,0.04269662921,FALSE,0,2.949390007,-0.03,5.59,5.88,11.94939001,38,890
2013,May,Badan Internasional dan Badan Ekstra Internasional Lainnya,329,8,0.02431610942,FALSE,0,2.517195898,-0.03,5.59,5.88,11.5171959,8,329
2013,May,Kegiatan yang belum jelas batasannya,26018,703,0.02701975555,FALSE,0,4.415273909,-0.03,5.59,5.88,13.41527391,703,26018
2013,Jun,Pertanian Perburuan dan Kehutanan,42643,1542,0.03616068288,FALSE,0,4.62984775,1.03,5.59,5.88,13.62984775,1542,42643
2013,Jun,Perikanan,3413,193,0.05654849106,FALSE,0,3.533136288,1.03,5.59,5.88,12.53313629,193,3413
2013,Jun,Pertambangan dan Penggalian,4710,167,0.03545647558,FALSE,0,3.673020907,1.03,5.59,5.88,12.67302091,167,4710
2013,Jun,Industri Pengolahan,65530,1858,0.02835342591,FALSE,0,4.816440168,1.03,5.59,5.88,13.81644017,1858,65530
2013,Jun,Listrik gas dan air,1791,22,0.01228364042,FALSE,0,3.253095586,1.03,5.59,5.88,12.25309559,22,1791
2013,Jun,Konstruksi,37513,1906,0.05080905286,FALSE,0,4.574181797,1.03,5.59,5.88,13.5741818,1906,37513
2013,Jun,Perdagangan Besar dan Eceran,307955,10800,0.03507005894,FALSE,0,5.48848726,1.03,5.59,5.88,14.48848726,10800,307955
2013,Jun,Penyediaan akomodasi dan penyediaan makan minum,15870,370,0.02331442974,FALSE,0,4.200576927,1.03,5.59,5.88,13.20057693,370,15870
2013,Jun,Transportasi pergudangan dan komunikasi,23910,531,0.02220828105,FALSE,0,4.378579576,1.03,5.59,5.88,13.37857958,531,23910
2013,Jun,Perantara Keuangan,12298,200,0.01626280696,FALSE,0,4.089834489,1.03,5.59,5.88,13.08983449,200,12298
2013,Jun,Real Estate Usaha Persewaan,30767,855,0.02778951474,FALSE,0,4.488085152,1.03,5.59,5.88,13.48808515,855,30767
2013,Jun,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,255,3,0.01176470588,FALSE,0,2.40654018,1.03,5.59,5.88,11.40654018,3,255
2013,Jun,Jasa Pendidikan,1947,35,0.01797637391,FALSE,0,3.289365952,1.03,5.59,5.88,12.28936595,35,1947
2013,Jun,Jasa Kesehatan dan Kegiatan Sosial,3971,68,0.01712415009,FALSE,0,3.598899887,1.03,5.59,5.88,12.59889989,68,3971
2013,Jun,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,28930,958,0.0331144141,FALSE,0,4.461348434,1.03,5.59,5.88,13.46134843,958,28930
2013,Jun,Jasa Perorangan yang Melayani Rumah Tangga,1127,41,0.0363797693,FALSE,0,3.051923916,1.03,5.59,5.88,12.05192392,41,1127
2013,Jun,Badan Internasional dan Badan Ekstra Internasional Lainnya,308,9,0.02922077922,FALSE,0,2.488550717,1.03,5.59,5.88,11.48855072,9,308
2013,Jun,Kegiatan yang belum jelas batasannya,803,13,0.01618929016,FALSE,0,2.904715545,1.03,5.59,5.88,11.90471555,13,803
2013,Jul,Pertanian Perburuan dan Kehutanan,43616,1586,0.03636280264,FALSE,0,4.639645834,3.29,5.52,5.88,13.63964583,1586,43616
2013,Jul,Perikanan,3416,140,0.04098360656,FALSE,0,3.533517862,3.29,5.52,5.88,12.53351786,140,3416
2013,Jul,Pertambangan dan Penggalian,4887,210,0.04297114794,FALSE,0,3.689042339,3.29,5.52,5.88,12.68904234,210,4887
2013,Jul,Industri Pengolahan,58405,1870,0.03201780669,FALSE,0,4.766450028,3.29,5.52,5.88,13.76645003,1870,58405
2013,Jul,Listrik gas dan air,1733,24,0.01384881708,FALSE,0,3.238798563,3.29,5.52,5.88,12.23879856,24,1733
2013,Jul,Konstruksi,38640,1967,0.0509057971,FALSE,0,4.587037118,3.29,5.52,5.88,13.58703712,1967,38640
2013,Jul,Perdagangan Besar dan Eceran,310870,11162,0.03590568405,FALSE,0,5.492578813,3.29,5.52,5.88,14.49257881,11162,310870
2013,Jul,Penyediaan akomodasi dan penyediaan makan minum,16058,377,0.02347739445,FALSE,0,4.205691454,3.29,5.52,5.88,13.20569145,377,16058
2013,Jul,Transportasi pergudangan dan komunikasi,23398,578,0.02470296607,FALSE,0,4.369178737,3.29,5.52,5.88,13.36917874,578,23398
2013,Jul,Perantara Keuangan,13229,212,0.01602539875,FALSE,0,4.121527016,3.29,5.52,5.88,13.12152702,212,13229
2013,Jul,Real Estate Usaha Persewaan,31101,886,0.02848782997,FALSE,0,4.492774353,3.29,5.52,5.88,13.49277435,886,31101
2013,Jul,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,277,3,0.01083032491,FALSE,0,2.442479769,3.29,5.52,5.88,11.44247977,3,277
2013,Jul,Jasa Pendidikan,1984,34,0.01713709677,FALSE,0,3.297541668,3.29,5.52,5.88,12.29754167,34,1984
2013,Jul,Jasa Kesehatan dan Kegiatan Sosial,4052,73,0.01801579467,FALSE,0,3.607669437,3.29,5.52,5.88,12.60766944,73,4052
2013,Jul,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,29631,975,0.03290472816,FALSE,0,4.471746308,3.29,5.52,5.88,13.47174631,975,29631
2013,Jul,Jasa Perorangan yang Melayani Rumah Tangga,1195,34,0.02845188285,FALSE,0,3.077367905,3.29,5.52,5.88,12.07736791,34,1195
2013,Jul,Badan Internasional dan Badan Ekstra Internasional Lainnya,286,9,0.03146853147,FALSE,0,2.456366033,3.29,5.52,5.88,11.45636603,9,286
2013,Jul,Kegiatan yang belum jelas batasannya,1708,14,0.008196721311,FALSE,0,3.232487866,3.29,5.52,5.88,12.23248787,14,1708
2013,Aug,Pertanian Perburuan dan Kehutanan,43734,1679,0.03839118306,FALSE,0,4.640819201,1.12,5.52,6.17,13.6408192,1679,43734
2013,Aug,Perikanan,3414,155,0.04540128881,FALSE,0,3.533263517,1.12,5.52,6.17,12.53326352,155,3414
2013,Aug,Pertambangan dan Penggalian,5181,214,0.04130476742,FALSE,0,3.714413592,1.12,5.52,6.17,12.71441359,214,5181
2013,Aug,Industri Pengolahan,57401,1911,0.03329210293,FALSE,0,4.758919458,1.12,5.52,6.17,13.75891946,1911,57401
2013,Aug,Listrik gas dan air,1694,25,0.0147579693,FALSE,0,3.228913406,1.12,5.52,6.17,12.22891341,25,1694
2013,Aug,Konstruksi,38323,2072,0.05406674843,FALSE,0,4.583459499,1.12,5.52,6.17,13.5834595,2072,38323
2013,Aug,Perdagangan Besar dan Eceran,308605,11462,0.03714132953,FALSE,0,5.489402958,1.12,5.52,6.17,14.48940296,11462,308605
2013,Aug,Penyediaan akomodasi dan penyediaan makan minum,16000,382,0.023875,FALSE,0,4.204119983,1.12,5.52,6.17,13.20411998,382,16000
2013,Aug,Transportasi pergudangan dan komunikasi,23204,614,0.02646095501,FALSE,0,4.365562857,1.12,5.52,6.17,13.36556286,614,23204
2013,Aug,Perantara Keuangan,13329,307,0.02303248556,FALSE,0,4.124797568,1.12,5.52,6.17,13.12479757,307,13329
2013,Aug,Real Estate Usaha Persewaan,30242,882,0.02916473778,FALSE,0,4.480610509,1.12,5.52,6.17,13.48061051,882,30242
2013,Aug,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,282,3,0.01063829787,FALSE,0,2.450249108,1.12,5.52,6.17,11.45024911,3,282
2013,Aug,Jasa Pendidikan,1975,38,0.01924050633,FALSE,0,3.2955671,1.12,5.52,6.17,12.2955671,38,1975
2013,Aug,Jasa Kesehatan dan Kegiatan Sosial,4051,77,0.01900765243,FALSE,0,3.607562243,1.12,5.52,6.17,12.60756224,77,4051
2013,Aug,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,29929,1021,0.03411406997,FALSE,0,4.476092206,1.12,5.52,6.17,13.47609221,1021,29929
2013,Aug,Jasa Perorangan yang Melayani Rumah Tangga,1255,38,0.03027888446,FALSE,0,3.098643726,1.12,5.52,6.17,12.09864373,38,1255
2013,Aug,Badan Internasional dan Badan Ekstra Internasional Lainnya,276,8,0.02898550725,FALSE,0,2.440909082,1.12,5.52,6.17,11.44090908,8,276
2013,Aug,Kegiatan yang belum jelas batasannya,408,4,0.009803921569,FALSE,0,2.610660163,1.12,5.52,6.17,11.61066016,4,408
2013,Sep,Pertanian Perburuan dan Kehutanan,45015,1652,0.03669887815,FALSE,0,4.653357254,-0.35,5.52,6.17,13.65335725,1652,45015
2013,Sep,Perikanan,3512,138,0.03929384966,FALSE,0,3.545554507,-0.35,5.52,6.17,12.54555451,138,3512
2013,Sep,Pertambangan dan Penggalian,5250,215,0.04095238095,FALSE,0,3.720159303,-0.35,5.52,6.17,12.7201593,215,5250
2013,Sep,Industri Pengolahan,57847,1875,0.0324130897,FALSE,0,4.762280841,-0.35,5.52,6.17,13.76228084,1875,57847
2013,Sep,Listrik gas dan air,1678,23,0.0137067938,FALSE,0,3.224791956,-0.35,5.52,6.17,12.22479196,23,1678
2013,Sep,Konstruksi,39529,2051,0.05188595715,FALSE,0,4.596915828,-0.35,5.52,6.17,13.59691583,2051,39529
2013,Sep,Perdagangan Besar dan Eceran,312809,11212,0.03584295848,FALSE,0,5.49527924,-0.35,5.52,6.17,14.49527924,11212,312809
2013,Sep,Penyediaan akomodasi dan penyediaan makan minum,16916,381,0.0225230551,FALSE,0,4.228297676,-0.35,5.52,6.17,13.22829768,381,16916
2013,Sep,Transportasi pergudangan dan komunikasi,23669,648,0.02737758249,FALSE,0,4.37417991,-0.35,5.52,6.17,13.37417991,648,23669
2013,Sep,Perantara Keuangan,13594,316,0.02324554951,FALSE,0,4.133347266,-0.35,5.52,6.17,13.13334727,316,13594
2013,Sep,Real Estate Usaha Persewaan,30781,898,0.02917384101,FALSE,0,4.488282725,-0.35,5.52,6.17,13.48828272,898,30781
2013,Sep,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,272,4,0.01470588235,FALSE,0,2.434568904,-0.35,5.52,6.17,11.4345689,4,272
2013,Sep,Jasa Pendidikan,1972,43,0.02180527383,FALSE,0,3.294906911,-0.35,5.52,6.17,12.29490691,43,1972
2013,Sep,Jasa Kesehatan dan Kegiatan Sosial,4097,76,0.01855015865,FALSE,0,3.612465964,-0.35,5.52,6.17,12.61246596,76,4097
2013,Sep,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,30364,1027,0.03382294823,FALSE,0,4.482358983,-0.35,5.52,6.17,13.48235898,1027,30364
2013,Sep,Jasa Perorangan yang Melayani Rumah Tangga,1322,38,0.02874432678,FALSE,0,3.121231455,-0.35,5.52,6.17,12.12123146,38,1322
2013,Sep,Badan Internasional dan Badan Ekstra Internasional Lainnya,258,8,0.03100775194,FALSE,0,2.411619706,-0.35,5.52,6.17,11.41161971,8,258
2013,Sep,Kegiatan yang belum jelas batasannya,475,4,0.008421052632,FALSE,0,2.67669361,-0.35,5.52,6.17,11.67669361,4,475
2013,Oct,Pertanian Perburuan dan Kehutanan,45773,1654,0.03613483932,FALSE,0,4.660609377,0.09,5.58,6.17,13.66060938,1654,45773
2013,Oct,Perikanan,3516,179,0.05091012514,FALSE,0,3.546048866,0.09,5.58,6.17,12.54604887,179,3516
2013,Oct,Pertambangan dan Penggalian,4697,389,0.08281882052,FALSE,0,3.67182056,0.09,5.58,6.17,12.67182056,389,4697
2013,Oct,Industri Pengolahan,57361,1914,0.03336761911,FALSE,0,4.758616714,0.09,5.58,6.17,13.75861671,1914,57361
2013,Oct,Listrik gas dan air,1684,24,0.01425178147,FALSE,0,3.226342087,0.09,5.58,6.17,12.22634209,24,1684
2013,Oct,Konstruksi,40123,2081,0.05186551355,FALSE,0,4.603393398,0.09,5.58,6.17,13.6033934,2081,40123
2013,Oct,Perdagangan Besar dan Eceran,313269,11275,0.03599143228,FALSE,0,5.495917421,0.09,5.58,6.17,14.49591742,11275,313269
2013,Oct,Penyediaan akomodasi dan penyediaan makan minum,17128,384,0.02241943017,FALSE,0,4.233706654,0.09,5.58,6.17,13.23370665,384,17128
2013,Oct,Transportasi pergudangan dan komunikasi,22832,684,0.02995795375,FALSE,0,4.358543956,0.09,5.58,6.17,13.35854396,684,22832
2013,Oct,Perantara Keuangan,13596,329,0.02419829362,FALSE,0,4.133411156,0.09,5.58,6.17,13.13341116,329,13596
2013,Oct,Real Estate Usaha Persewaan,30239,925,0.0305896359,FALSE,0,4.480567425,0.09,5.58,6.17,13.48056743,925,30239
2013,Oct,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,270,2,0.007407407407,FALSE,0,2.431363764,0.09,5.58,6.17,11.43136376,2,270
2013,Oct,Jasa Pendidikan,2016,42,0.02083333333,FALSE,0,3.304490528,0.09,5.58,6.17,12.30449053,42,2016
2013,Oct,Jasa Kesehatan dan Kegiatan Sosial,4138,73,0.01764137264,FALSE,0,3.616790486,0.09,5.58,6.17,12.61679049,73,4138
2013,Oct,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,30507,1035,0.03392663979,FALSE,0,4.484399502,0.09,5.58,6.17,13.4843995,1035,30507
2013,Oct,Jasa Perorangan yang Melayani Rumah Tangga,1381,41,0.02968863143,FALSE,0,3.140193679,0.09,5.58,6.17,12.14019368,41,1381
2013,Oct,Badan Internasional dan Badan Ekstra Internasional Lainnya,247,8,0.03238866397,FALSE,0,2.392696953,0.09,5.58,6.17,11.39269695,8,247
2013,Oct,Kegiatan yang belum jelas batasannya,452,1,0.002212389381,FALSE,0,2.655138435,0.09,5.58,6.17,11.65513843,1,452
2013,Nov,Pertanian Perburuan dan Kehutanan,46725,1633,0.03494917068,FALSE,0,4.66954931,0.12,5.58,6.17,13.66954931,1633,46725
2013,Nov,Perikanan,3598,178,0.04947192885,FALSE,0,3.556061159,0.12,5.58,6.17,12.55606116,178,3598
2013,Nov,Pertambangan dan Penggalian,4862,207,0.04257507199,FALSE,0,3.686814955,0.12,5.58,6.17,12.68681495,207,4862
2013,Nov,Industri Pengolahan,58373,1831,0.0313672417,FALSE,0,4.766212014,0.12,5.58,6.17,13.76621201,1831,58373
2013,Nov,Listrik gas dan air,1772,25,0.01410835214,FALSE,0,3.248463718,0.12,5.58,6.17,12.24846372,25,1772
2013,Nov,Konstruksi,40456,2097,0.05183409136,FALSE,0,4.606982941,0.12,5.58,6.17,13.60698294,2097,40456
2013,Nov,Perdagangan Besar dan Eceran,314650,11111,0.03531225171,FALSE,0,5.497827736,0.12,5.58,6.17,14.49782774,11111,314650
2013,Nov,Penyediaan akomodasi dan penyediaan makan minum,17591,372,0.02114717753,FALSE,0,4.245290529,0.12,5.58,6.17,13.24529053,372,17591
2013,Nov,Transportasi pergudangan dan komunikasi,23459,663,0.02826207426,FALSE,0,4.370309495,0.12,5.58,6.17,13.3703095,663,23459
2013,Nov,Perantara Keuangan,13798,337,0.02442382954,FALSE,0,4.139816141,0.12,5.58,6.17,13.13981614,337,13798
2013,Nov,Real Estate Usaha Persewaan,30556,999,0.0326940699,FALSE,0,4.485096501,0.12,5.58,6.17,13.4850965,999,30556
2013,Nov,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,272,2,0.007352941176,FALSE,0,2.434568904,0.12,5.58,6.17,11.4345689,2,272
2013,Nov,Jasa Pendidikan,2014,41,0.02035749752,FALSE,0,3.304059466,0.12,5.58,6.17,12.30405947,41,2014
2013,Nov,Jasa Kesehatan dan Kegiatan Sosial,4173,70,0.01677450276,FALSE,0,3.620448385,0.12,5.58,6.17,12.62044838,70,4173
2013,Nov,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,31021,1017,0.03278424293,FALSE,0,4.491655794,0.12,5.58,6.17,13.49165579,1017,31021
2013,Nov,Jasa Perorangan yang Melayani Rumah Tangga,1445,41,0.02837370242,FALSE,0,3.159867847,0.12,5.58,6.17,12.15986785,41,1445
2013,Nov,Badan Internasional dan Badan Ekstra Internasional Lainnya,240,8,0.03333333333,FALSE,0,2.380211242,0.12,5.58,6.17,11.38021124,8,240
2013,Nov,Kegiatan yang belum jelas batasannya,368,2,0.005434782609,FALSE,0,2.565847819,0.12,5.58,6.17,11.56584782,2,368
2013,Dec,Pertanian Perburuan dan Kehutanan,48193,1615,0.03351109082,FALSE,0,4.682983962,0.55,5.58,6.17,13.68298396,1615,48193
2013,Dec,Perikanan,3707,171,0.04612894524,FALSE,0,3.569022586,0.55,5.58,6.17,12.56902259,171,3707
2013,Dec,Pertambangan dan Penggalian,4753,184,0.03871239217,FALSE,0,3.676967814,0.55,5.58,6.17,12.67696781,184,4753
2013,Dec,Industri Pengolahan,60087,1736,0.02889144074,FALSE,0,4.778780521,0.55,5.58,6.17,13.77878052,1736,60087
2013,Dec,Listrik gas dan air,1750,22,0.01257142857,FALSE,0,3.243038049,0.55,5.58,6.17,12.24303805,22,1750
2013,Dec,Konstruksi,38780,1865,0.0480917999,FALSE,0,4.588607805,0.55,5.58,6.17,13.5886078,1865,38780
2013,Dec,Perdagangan Besar dan Eceran,323056,10621,0.03287665296,FALSE,0,5.509277811,0.55,5.58,6.17,14.50927781,10621,323056
2013,Dec,Penyediaan akomodasi dan penyediaan makan minum,18132,357,0.01968894772,FALSE,0,4.25844571,0.55,5.58,6.17,13.25844571,357,18132
2013,Dec,Transportasi pergudangan dan komunikasi,24354,654,0.0268539049,FALSE,0,4.386570302,0.55,5.58,6.17,13.3865703,654,24354
2013,Dec,Perantara Keuangan,13963,377,0.02699992838,FALSE,0,4.144978738,0.55,5.58,6.17,13.14497874,377,13963
2013,Dec,Real Estate Usaha Persewaan,31572,881,0.02790447232,FALSE,0,4.499302094,0.55,5.58,6.17,13.49930209,881,31572
2013,Dec,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,284,4,0.01408450704,FALSE,0,2.45331834,0.55,5.58,6.17,11.45331834,4,284
2013,Dec,Jasa Pendidikan,2221,39,0.01755965781,FALSE,0,3.346548559,0.55,5.58,6.17,12.34654856,39,2221
2013,Dec,Jasa Kesehatan dan Kegiatan Sosial,4237,72,0.01699315553,FALSE,0,3.627058464,0.55,5.58,6.17,12.62705846,72,4237
2013,Dec,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,31499,876,0.02781040668,FALSE,0,4.498296766,0.55,5.58,6.17,13.49829677,876,31499
2013,Dec,Jasa Perorangan yang Melayani Rumah Tangga,1499,33,0.02201467645,FALSE,0,3.175801633,0.55,5.58,6.17,12.17580163,33,1499
2013,Dec,Badan Internasional dan Badan Ekstra Internasional Lainnya,225,6,0.02666666667,FALSE,0,2.352182518,0.55,5.58,6.17,11.35218252,6,225
2013,Dec,Kegiatan yang belum jelas batasannya,509,1,0.001964636542,FALSE,0,2.706717782,0.55,5.58,6.17,11.70671778,1,509
2014,Jan,Pertanian Perburuan dan Kehutanan,47576,1838,0.03863292416,FALSE,0,4.677387925,1.07,5.12,6.17,13.67738793,1838,47576
2014,Jan,Perikanan,3624,191,0.05270419426,FALSE,0,3.559188189,1.07,5.12,6.17,12.55918819,191,3624
2014,Jan,Pertambangan dan Penggalian,4592,213,0.04638501742,FALSE,0,3.662001879,1.07,5.12,6.17,12.66200188,213,4592
2014,Jan,Industri Pengolahan,58993,1883,0.03191904124,FALSE,0,4.770800482,1.07,5.12,6.17,13.77080048,1883,58993
2014,Jan,Listrik gas dan air,1715,25,0.01457725948,FALSE,0,3.234264124,1.07,5.12,6.17,12.23426412,25,1715
2014,Jan,Konstruksi,35071,214,0.006101907559,FALSE,0,4.544948149,1.07,5.12,6.17,13.54494815,214,35071
2014,Jan,Perdagangan Besar dan Eceran,315744,11763,0.0372548647,FALSE,0,5.499335107,1.07,5.12,6.17,14.49933511,11763,315744
2014,Jan,Penyediaan akomodasi dan penyediaan makan minum,17999,417,0.02316795378,FALSE,0,4.255248377,1.07,5.12,6.17,13.25524838,417,17999
2014,Jan,Transportasi pergudangan dan komunikasi,24151,772,0.03196555008,FALSE,0,4.382935118,1.07,5.12,6.17,13.38293512,772,24151
2014,Jan,Perantara Keuangan,13918,404,0.02902715907,FALSE,0,4.143576832,1.07,5.12,6.17,13.14357683,404,13918
2014,Jan,Real Estate Usaha Persewaan,31141,985,0.03163032658,FALSE,0,4.493332555,1.07,5.12,6.17,13.49333255,985,31141
2014,Jan,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,261,5,0.01915708812,FALSE,0,2.416640507,1.07,5.12,6.17,11.41664051,5,261
2014,Jan,Jasa Pendidikan,2277,42,0.01844532279,FALSE,0,3.357363031,1.07,5.12,6.17,12.35736303,42,2277
2014,Jan,Jasa Kesehatan dan Kegiatan Sosial,4227,70,0.01656020819,FALSE,0,3.626032248,1.07,5.12,6.17,12.62603225,70,4227
2014,Jan,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,31289,932,0.02978682604,FALSE,0,4.495391683,1.07,5.12,6.17,13.49539168,932,31289
2014,Jan,Jasa Perorangan yang Melayani Rumah Tangga,1525,38,0.02491803279,FALSE,0,3.183269844,1.07,5.12,6.17,12.18326984,38,1525
2014,Jan,Badan Internasional dan Badan Ekstra Internasional Lainnya,217,6,0.02764976959,FALSE,0,2.336459734,1.07,5.12,6.17,11.33645973,6,217
2014,Jan,Kegiatan yang belum jelas batasannya,405,2,0.004938271605,FALSE,0,2.607455023,1.07,5.12,6.17,11.60745502,2,405
2014,Feb,Pertanian Perburuan dan Kehutanan,48434,2039,0.04209852583,FALSE,0,4.685150337,0.26,5.12,5.7,13.68515034,2039,48434
2014,Feb,Perikanan,3666,202,0.05510092744,FALSE,0,3.564192461,0.26,5.12,5.7,12.56419246,202,3666
2014,Feb,Pertambangan dan Penggalian,4585,222,0.04841875682,FALSE,0,3.66133934,0.26,5.12,5.7,12.66133934,222,4585
2014,Feb,Industri Pengolahan,59993,1909,0.03182037904,FALSE,0,4.77810058,0.26,5.12,5.7,13.77810058,1909,59993
2014,Feb,Listrik gas dan air,1737,25,0.01439263097,FALSE,0,3.239799818,0.26,5.12,5.7,12.23979982,25,1737
2014,Feb,Konstruksi,35294,2239,0.0634385448,FALSE,0,4.547700881,0.26,5.12,5.7,13.54770088,2239,35294
2014,Feb,Perdagangan Besar dan Eceran,321005,12204,0.03801809941,FALSE,0,5.506511797,0.26,5.12,5.7,14.5065118,12204,321005
2014,Feb,Penyediaan akomodasi dan penyediaan makan minum,18613,427,0.02294095525,FALSE,0,4.269816377,0.26,5.12,5.7,13.26981638,427,18613
2014,Feb,Transportasi pergudangan dan komunikasi,24319,799,0.03285496937,FALSE,0,4.385945713,0.26,5.12,5.7,13.38594571,799,24319
2014,Feb,Perantara Keuangan,14564,424,0.02911288108,FALSE,0,4.16328067,0.26,5.12,5.7,13.16328067,424,14564
2014,Feb,Real Estate Usaha Persewaan,31577,970,0.03071856098,FALSE,0,4.499370867,0.26,5.12,5.7,13.49937087,970,31577
2014,Feb,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,253,5,0.01976284585,FALSE,0,2.403120521,0.26,5.12,5.7,11.40312052,5,253
2014,Feb,Jasa Pendidikan,2294,38,0.01656495205,FALSE,0,3.360593414,0.26,5.12,5.7,12.36059341,38,2294
2014,Feb,Jasa Kesehatan dan Kegiatan Sosial,4319,78,0.01805973605,FALSE,0,3.635383204,0.26,5.12,5.7,12.6353832,78,4319
2014,Feb,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,31977,969,0.0303030303,FALSE,0,4.504837717,0.26,5.12,5.7,13.50483772,969,31977
2014,Feb,Jasa Perorangan yang Melayani Rumah Tangga,1597,45,0.02817783344,FALSE,0,3.203304916,0.26,5.12,5.7,12.20330492,45,1597
2014,Feb,Badan Internasional dan Badan Ekstra Internasional Lainnya,202,6,0.0297029703,FALSE,0,2.305351369,0.26,5.12,5.7,11.30535137,6,202
2014,Feb,Kegiatan yang belum jelas batasannya,373,2,0.005361930295,FALSE,0,2.571708832,0.26,5.12,5.7,11.57170883,2,373
2014,Mar,Pertanian Perburuan dan Kehutanan,49353,2051,0.04155775738,FALSE,0,4.693313557,0.08,5.12,5.7,13.69331356,2051,49353
2014,Mar,Perikanan,3741,197,0.05265971665,FALSE,0,3.572987708,0.08,5.12,5.7,12.57298771,197,3741
2014,Mar,Pertambangan dan Penggalian,5047,383,0.07588666535,FALSE,0,3.703033305,0.08,5.12,5.7,12.7030333,383,5047
2014,Mar,Industri Pengolahan,64187,1868,0.02910246623,FALSE,0,4.807447078,0.08,5.12,5.7,13.80744708,1868,64187
2014,Mar,Listrik gas dan air,1664,24,0.01442307692,FALSE,0,3.221153322,0.08,5.12,5.7,12.22115332,24,1664
2014,Mar,Konstruksi,36314,2189,0.0602797819,FALSE,0,4.560074089,0.08,5.12,5.7,13.56007409,2189,36314
2014,Mar,Perdagangan Besar dan Eceran,327825,12084,0.03686113018,FALSE,0,5.51564207,0.08,5.12,5.7,14.51564207,12084,327825
2014,Mar,Penyediaan akomodasi dan penyediaan makan minum,18462,466,0.02524103564,FALSE,0,4.266278747,0.08,5.12,5.7,13.26627875,466,18462
2014,Mar,Transportasi pergudangan dan komunikasi,24385,797,0.03268402707,FALSE,0,4.38712276,0.08,5.12,5.7,13.38712276,797,24385
2014,Mar,Perantara Keuangan,14858,398,0.02678691614,FALSE,0,4.171960354,0.08,5.12,5.7,13.17196035,398,14858
2014,Mar,Real Estate Usaha Persewaan,31624,1023,0.03234884898,FALSE,0,4.500016801,0.08,5.12,5.7,13.5000168,1023,31624
2014,Mar,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,253,7,0.02766798419,FALSE,0,2.403120521,0.08,5.12,5.7,11.40312052,7,253
2014,Mar,Jasa Pendidikan,2352,36,0.01530612245,FALSE,0,3.371437317,0.08,5.12,5.7,12.37143732,36,2352
2014,Mar,Jasa Kesehatan dan Kegiatan Sosial,4398,83,0.01887221464,FALSE,0,3.643255225,0.08,5.12,5.7,12.64325523,83,4398
2014,Mar,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,32761,985,0.03006623729,FALSE,0,4.51535715,0.08,5.12,5.7,13.51535715,985,32761
2014,Mar,Jasa Perorangan yang Melayani Rumah Tangga,1639,42,0.02562538133,FALSE,0,3.214578954,0.08,5.12,5.7,12.21457895,42,1639
2014,Mar,Badan Internasional dan Badan Ekstra Internasional Lainnya,194,6,0.03092783505,FALSE,0,2.28780173,0.08,5.12,5.7,11.28780173,6,194
